Date,Close,Volume
12/6/2019 16:00,133.22,3437994
12/9/2019 16:00,133.92,2978801
12/10/2019 16:00,133.91,3480385
12/11/2019 16:00,133.76,3953311
12/12/2019 16:00,135.32,4824186
12/13/2019 16:00,134.21,2534970
12/16/2019 16:00,134.13,3049325
12/17/2019 16:00,134.22,2907547
12/18/2019 16:00,134.41,3102353
12/19/2019 16:00,134.56,3866717
12/20/2019 16:00,135.59,7112072
12/23/2019 16:00,135.55,2803168
12/24/2019 13:00,134.98,1202087
12/26/2019 16:00,134.91,2130706
12/27/2019 16:00,135.27,2752706
12/30/2019 16:00,132.81,4118937
12/31/2019 16:00,134.04,3778012
1/2/2020 16:00,135.42,3148833
1/3/2020 16:00,134.34,2373676
1/6/2020 16:00,134.1,2426305
1/7/2020 16:00,134.19,3275968
1/8/2020 16:00,135.31,4346140
1/9/2020 16:00,136.74,3732830
1/10/2020 16:00,136.69,3255641
1/13/2020 16:00,136.6,3531572
1/14/2020 16:00,135.82,3683458
1/15/2020 16:00,136.62,4045952
1/16/2020 16:00,137.98,4320911
1/17/2020 16:00,138.31,5623336
1/21/2020 16:00,139.17,7244079
1/22/2020 16:00,143.89,16470431
1/23/2020 16:00,142.87,5657790
1/24/2020 16:00,140.56,5580189
1/27/2020 16:00,138.62,4166562
1/28/2020 16:00,139.55,3451557
1/29/2020 16:00,137.69,3054714
1/30/2020 16:00,136.77,5057906
1/31/2020 16:00,143.73,18994560
2/3/2020 16:00,146.27,8887502
2/4/2020 16:00,149.11,5620966
2/5/2020 16:00,156.33,14386823
2/6/2020 16:00,156.76,8400545
2/7/2020 16:00,153.41,6423429
2/10/2020 16:00,154.43,5239807
2/11/2020 16:00,153.48,3835112
2/12/2020 16:00,155.31,4438007
2/13/2020 16:00,154.31,3820697
2/14/2020 16:00,150.7,6099244
2/18/2020 16:00,151.1,3343514
2/19/2020 16:00,150.86,2733277
2/20/2020 16:00,151.22,2880709
2/21/2020 16:00,149.84,3537258
2/24/2020 16:00,146.43,5452408
2/25/2020 16:00,141.71,6211547
2/26/2020 16:00,139.75,5409537
2/27/2020 16:00,133.11,8421125
2/28/2020 16:00,130.15,13012228
3/2/2020 16:00,134.3,8531415
3/3/2020 16:00,128.9,7896068
3/4/2020 16:00,134.22,4996370
3/5/2020 16:00,129.55,5446227
3/6/2020 16:00,127.73,8193257
3/9/2020 16:00,117.81,10757487
3/10/2020 16:00,124.77,11410688
3/11/2020 16:00,117.97,8451038
3/12/2020 16:00,102.81,12512655
3/13/2020 16:00,107.95,12502113
3/16/2020 16:00,99.08,10567960
3/17/2020 16:00,106.65,9258338
3/18/2020 16:00,103.55,8772460
3/19/2020 16:00,100.34,8396521
3/20/2020 16:00,95.39,10546455
3/23/2020 16:00,94.77,9729393
3/24/2020 16:00,105.48,7973944
3/25/2020 16:00,105.85,8654047
3/26/2020 16:00,112.89,7158052
3/27/2020 16:00,108.03,6423038
3/30/2020 16:00,112.93,5564541
3/31/2020 16:00,110.93,6346676
4/1/2020 16:00,105.14,6112947
4/2/2020 16:00,110,6328674
4/3/2020 16:00,106.34,4538750
4/6/2020 16:00,114.82,7034193
4/7/2020 16:00,114.94,5595329
4/8/2020 16:00,119.29,5158641
4/9/2020 16:00,121.5,5576815
4/13/2020 16:00,121.15,5119713
4/14/2020 16:00,123.91,5088660
4/15/2020 16:00,118.69,5637341
4/16/2020 16:00,115.73,6457556
4/17/2020 16:00,120.12,4965992
4/20/2020 16:00,120.41,8181736
4/21/2020 16:00,116.76,14349032
4/22/2020 16:00,119.31,7087869
4/23/2020 16:00,121.35,6881615
4/24/2020 16:00,124.72,4987346
4/27/2020 16:00,125.92,4923806
4/28/2020 16:00,126.27,4778144
4/29/2020 16:00,128.69,5257579
4/30/2020 16:00,125.56,6635783
5/1/2020 16:00,121.87,4925535
5/4/2020 16:00,121.68,4017877
5/5/2020 16:00,122.58,3899416
5/6/2020 16:00,123.17,3864589
5/7/2020 16:00,121.23,4414328
5/8/2020 16:00,122.99,5003939
5/11/2020 16:00,122.59,3535276
5/12/2020 16:00,120.26,4784457
5/13/2020 16:00,115.73,5882813
5/14/2020 16:00,116.95,5259373
5/15/2020 16:00,116.98,4786330
5/18/2020 16:00,121.56,4207593
5/19/2020 16:00,120.29,3241117
5/20/2020 16:00,121.38,3840858
5/21/2020 16:00,119.12,4000863
5/22/2020 16:00,118.39,4180771
5/26/2020 16:00,121.76,5469282
5/27/2020 16:00,125.54,5727496
5/28/2020 16:00,124.53,3916377
5/29/2020 16:00,124.9,7930467
6/1/2020 16:00,124.89,2883294
6/2/2020 16:00,126,2978056
6/3/2020 16:00,129.05,3917746
6/4/2020 16:00,128.89,3864785
6/5/2020 16:00,132.06,5892960
6/8/2020 16:00,135.75,5370469
6/9/2020 16:00,131.87,5393644
6/10/2020 16:00,129.87,4734835
6/11/2020 16:00,118.01,11763629
6/12/2020 16:00,121.91,6220327
6/15/2020 16:00,121.65,5151240
6/16/2020 16:00,125.15,5609087
6/17/2020 16:00,124.15,3156836
6/18/2020 16:00,124.16,2865362
6/19/2020 16:00,122.47,8092354
6/22/2020 16:00,121.07,4773499
6/23/2020 16:00,119.41,6632605
6/24/2020 16:00,116.42,6750990
6/25/2020 16:00,119.03,6130626
6/26/2020 16:00,117.19,10750107
6/29/2020 16:00,119.75,4159488
6/30/2020 16:00,120.77,3919469
7/1/2020 16:00,118.54,4655765
7/2/2020 16:00,119.7,3746958
7/6/2020 16:00,120.19,4045439
7/7/2020 16:00,117.58,4278307
7/8/2020 16:00,117.71,5192806
7/9/2020 16:00,115.71,4762991
7/10/2020 16:00,118.35,4285705
7/13/2020 16:00,119.2,4650651
7/14/2020 16:00,120.6,4534397
7/15/2020 16:00,123,4473400
7/16/2020 16:00,124.01,4330917
7/17/2020 16:00,125.11,3988460
7/20/2020 16:00,126.37,9927668
7/21/2020 16:00,126.06,15364948
7/22/2020 16:00,128.67,8195366
7/23/2020 16:00,127.33,4220136
7/24/2020 16:00,125.79,3531076
7/27/2020 16:00,126.21,3733547
7/28/2020 16:00,124.47,4178176
7/29/2020 16:00,125.32,2833141
7/30/2020 16:00,122.9,3988062
7/31/2020 16:00,122.94,5277652
8/3/2020 16:00,124.31,3526574
8/4/2020 16:00,125.84,3431366
8/5/2020 16:00,125.45,3675400
8/6/2020 16:00,126.12,3417131
8/7/2020 16:00,124.96,3651226
8/10/2020 16:00,127.11,3968295
8/11/2020 16:00,126.75,5001176
8/12/2020 16:00,126.7,3530177
8/13/2020 16:00,125.03,3171258
8/14/2020 16:00,125.27,2963753
8/17/2020 16:00,124.44,3360064
8/18/2020 16:00,124.92,2882355
8/19/2020 16:00,123.84,3743949
8/20/2020 16:00,123.15,2561164
8/21/2020 16:00,123.16,3385051
8/24/2020 16:00,125.68,4070816
8/25/2020 16:00,124.64,2977697
8/26/2020 16:00,124.17,3388687
8/27/2020 16:00,124.65,3422654
8/28/2020 16:00,125.07,3099940
8/31/2020 16:00,123.31,4827879
9/1/2020 16:00,123.4,3155623
9/2/2020 16:00,128.18,6592430
9/3/2020 16:00,124.45,5716750
9/4/2020 16:00,122.3,6018238
9/8/2020 16:00,121.21,5210292
9/9/2020 16:00,122.26,3770678
9/10/2020 16:00,120.56,3978805
9/11/2020 16:00,121.46,3548091
9/14/2020 16:00,122.09,3641887
9/15/2020 16:00,122.44,2915221
9/16/2020 16:00,124.22,3789458
9/17/2020 16:00,124.92,3171262
9/18/2020 16:00,122.76,5391570
9/21/2020 16:00,120.25,5311441
9/22/2020 16:00,120.51,2957809
9/23/2020 16:00,118.83,3939398
9/24/2020 16:00,118.09,3546160
9/25/2020 16:00,118.95,2953686
9/28/2020 16:00,121.73,3509576
9/29/2020 16:00,120.94,2130564
9/30/2020 16:00,121.67,3261235
10/1/2020 16:00,121.09,3211661
10/2/2020 16:00,120.57,2925228
10/5/2020 16:00,122.01,3050949
10/6/2020 16:00,121.97,3872265
10/7/2020 16:00,124.07,2815663
10/8/2020 16:00,131.49,25288926
10/9/2020 16:00,127.79,8353704
10/12/2020 16:00,127.21,4635115
10/13/2020 16:00,125.1,5406088
10/14/2020 16:00,125.94,3730139
10/15/2020 16:00,124.89,3389301
10/16/2020 16:00,125.93,4714320
10/19/2020 16:00,125.52,7478735
10/20/2020 16:00,117.37,21501073
10/21/2020 16:00,115.06,9755308
10/22/2020 16:00,115.76,7858158
10/23/2020 16:00,116,3893362
10/26/2020 16:00,112.22,7203366
10/27/2020 16:00,110.56,5936106
10/28/2020 16:00,106.65,9427321
10/29/2020 16:00,108.91,6760241
10/30/2020 16:00,111.66,7923882
11/2/2020 16:00,112.91,5311497
11/3/2020 16:00,114.16,4204287
11/4/2020 16:00,111.9,5800071
11/5/2020 16:00,114.77,4902206
11/6/2020 16:00,114.04,5249171
11/9/2020 16:00,115.53,8992152
11/10/2020 16:00,117.91,5622756
